pair,task,kind,method,window,ratio,n,score,actual_budget,budget_std,protocol_version,query_sketch_mode,path,coverage_achieved,coverage_satisfied_layer_ratio,tau,scale
pair6_llama32_abliterated_deepseek3b,multifieldqa_en,fairness_evict,ValueNorm/Evict,,0.1,150,0.13333333333333333,0.13214341333333327,6.771993120768727e-05,query_agnostic_kv_v1,bf16,/home/xay/KVMergeComm/snapshots/full_matched_budget_fairness_query_sketch/pair6_llama32_abliterated_deepseek3b/multifieldqa_en/fairness_evict/evict_r0.10_0718_1309,nan,nan,,
pair6_llama32_abliterated_deepseek3b,multifieldqa_en,fairness_evict,ValueNorm/Evict,,0.15,150,0.18666666666666668,0.18034635999999996,8.569669317702027e-05,query_agnostic_kv_v1,bf16,/home/xay/KVMergeComm/snapshots/full_matched_budget_fairness_query_sketch/pair6_llama32_abliterated_deepseek3b/multifieldqa_en/fairness_evict/evict_r0.15_0718_1310,nan,nan,,
pair6_llama32_abliterated_deepseek3b,multifieldqa_en,fairness_evict,ValueNorm/Evict,,0.2,150,0.23333333333333334,0.22858213333333324,6.187697977760696e-05,query_agnostic_kv_v1,bf16,/home/xay/KVMergeComm/snapshots/full_matched_budget_fairness_query_sketch/pair6_llama32_abliterated_deepseek3b/multifieldqa_en/fairness_evict/evict_r0.20_0718_1312,nan,nan,,
pair6_llama32_abliterated_deepseek3b,multifieldqa_en,fairness_evict,ValueNorm/Evict,,0.25,150,0.31333333333333335,0.2767810533333337,6.666905006925252e-05,query_agnostic_kv_v1,bf16,/home/xay/KVMergeComm/snapshots/full_matched_budget_fairness_query_sketch/pair6_llama32_abliterated_deepseek3b/multifieldqa_en/fairness_evict/evict_r0.25_0718_1313,nan,nan,,
pair6_llama32_abliterated_deepseek3b,multifieldqa_en,fairness_evict,ValueNorm/Evict,,0.3,150,0.3333333333333333,0.32499991999999994,6.182107978707452e-05,query_agnostic_kv_v1,bf16,/home/xay/KVMergeComm/snapshots/full_matched_budget_fairness_query_sketch/pair6_llama32_abliterated_deepseek3b/multifieldqa_en/fairness_evict/evict_r0.30_0718_1314,nan,nan,,
pair6_llama32_abliterated_deepseek3b,multifieldqa_en,fairness_evict,ValueNorm/Evict,,0.35,150,0.36666666666666664,0.3731993199999999,8.212229544645858e-05,query_agnostic_kv_v1,bf16,/home/xay/KVMergeComm/snapshots/full_matched_budget_fairness_query_sketch/pair6_llama32_abliterated_deepseek3b/multifieldqa_en/fairness_evict/evict_r0.35_0718_1316,nan,nan,,
pair6_llama32_abliterated_deepseek3b,multifieldqa_en,fairness_evict,ValueNorm/Evict,,0.4,150,0.4266666666666667,0.42144092000000033,7.632925147590642e-05,query_agnostic_kv_v1,bf16,/home/xay/KVMergeComm/snapshots/full_matched_budget_fairness_query_sketch/pair6_llama32_abliterated_deepseek3b/multifieldqa_en/fairness_evict/evict_r0.40_0718_1317,nan,nan,,
pair6_llama32_abliterated_deepseek3b,multifieldqa_en,fairness_evict,ValueNorm/Evict,,0.5,150,0.5,0.5178368000000004,7.219018505858206e-05,query_agnostic_kv_v1,bf16,/home/xay/KVMergeComm/snapshots/full_matched_budget_fairness_query_sketch/pair6_llama32_abliterated_deepseek3b/multifieldqa_en/fairness_evict/evict_r0.50_0718_1318,nan,nan,,
pair6_llama32_abliterated_deepseek3b,multifieldqa_en,fairness_evict,ValueNorm/Evict,,0.6,150,0.46,0.6142735466666672,7.640659399727322e-05,query_agnostic_kv_v1,bf16,/home/xay/KVMergeComm/snapshots/full_matched_budget_fairness_query_sketch/pair6_llama32_abliterated_deepseek3b/multifieldqa_en/fairness_evict/evict_r0.60_0718_1320,nan,nan,,
pair6_llama32_abliterated_deepseek3b,multifieldqa_en,fairness_random,Random,,0.1,150,0.15333333333333332,0.13214341333333327,6.771993120768727e-05,query_agnostic_kv_v1,bf16,/home/xay/KVMergeComm/snapshots/full_matched_budget_fairness_query_sketch/pair6_llama32_abliterated_deepseek3b/multifieldqa_en/fairness_random/random_r0.10_0718_1321,nan,nan,,
pair6_llama32_abliterated_deepseek3b,multifieldqa_en,fairness_random,Random,,0.15,150,0.20666666666666667,0.18034635999999996,8.569669317702027e-05,query_agnostic_kv_v1,bf16,/home/xay/KVMergeComm/snapshots/full_matched_budget_fairness_query_sketch/pair6_llama32_abliterated_deepseek3b/multifieldqa_en/fairness_random/random_r0.15_0718_1322,nan,nan,,
pair6_llama32_abliterated_deepseek3b,multifieldqa_en,fairness_random,Random,,0.2,150,0.24,0.22858213333333324,6.187697977760696e-05,query_agnostic_kv_v1,bf16,/home/xay/KVMergeComm/snapshots/full_matched_budget_fairness_query_sketch/pair6_llama32_abliterated_deepseek3b/multifieldqa_en/fairness_random/random_r0.20_0718_1324,nan,nan,,
pair6_llama32_abliterated_deepseek3b,multifieldqa_en,fairness_random,Random,,0.25,150,0.3,0.2767810533333337,6.666905006925252e-05,query_agnostic_kv_v1,bf16,/home/xay/KVMergeComm/snapshots/full_matched_budget_fairness_query_sketch/pair6_llama32_abliterated_deepseek3b/multifieldqa_en/fairness_random/random_r0.25_0718_1325,nan,nan,,
pair6_llama32_abliterated_deepseek3b,multifieldqa_en,fairness_random,Random,,0.3,150,0.32666666666666666,0.32499991999999994,6.182107978707452e-05,query_agnostic_kv_v1,bf16,/home/xay/KVMergeComm/snapshots/full_matched_budget_fairness_query_sketch/pair6_llama32_abliterated_deepseek3b/multifieldqa_en/fairness_random/random_r0.30_0718_1326,nan,nan,,
pair6_llama32_abliterated_deepseek3b,multifieldqa_en,fairness_random,Random,,0.35,150,0.4066666666666667,0.3731993199999999,8.212229544645858e-05,query_agnostic_kv_v1,bf16,/home/xay/KVMergeComm/snapshots/full_matched_budget_fairness_query_sketch/pair6_llama32_abliterated_deepseek3b/multifieldqa_en/fairness_random/random_r0.35_0718_1328,nan,nan,,
pair6_llama32_abliterated_deepseek3b,multifieldqa_en,fairness_random,Random,,0.4,150,0.4,0.42144092000000033,7.632925147590642e-05,query_agnostic_kv_v1,bf16,/home/xay/KVMergeComm/snapshots/full_matched_budget_fairness_query_sketch/pair6_llama32_abliterated_deepseek3b/multifieldqa_en/fairness_random/random_r0.40_0718_1329,nan,nan,,
pair6_llama32_abliterated_deepseek3b,multifieldqa_en,fairness_random,Random,,0.5,150,0.42,0.5178368000000004,7.219018505858206e-05,query_agnostic_kv_v1,bf16,/home/xay/KVMergeComm/snapshots/full_matched_budget_fairness_query_sketch/pair6_llama32_abliterated_deepseek3b/multifieldqa_en/fairness_random/random_r0.50_0718_1330,nan,nan,,
pair6_llama32_abliterated_deepseek3b,multifieldqa_en,fairness_random,Random,,0.6,150,0.47333333333333333,0.6142735466666672,7.640659399727322e-05,query_agnostic_kv_v1,bf16,/home/xay/KVMergeComm/snapshots/full_matched_budget_fairness_query_sketch/pair6_llama32_abliterated_deepseek3b/multifieldqa_en/fairness_random/random_r0.60_0718_1332,nan,nan,,
pair6_llama32_abliterated_deepseek3b,multifieldqa_en,coverage,B-ReKV,8,,150,0.5066666666666667,0.3948470466666666,0.046600019018537,query_sketch_bf16_v1,bf16,/home/xay/KVMergeComm/snapshots/full_matched_budget_fairness_query_sketch/pair6_llama32_abliterated_deepseek3b/multifieldqa_en/coverage/cov_t0.95_s0.75_w8_0718_1333,0.9201137666666663,0.00074074,0.95,0.75
pair6_llama32_abliterated_deepseek3b,tmath,fairness_rekv,ReKV,8,0.1,300,0.323341326666667,0.13220997000000004,0.0017719745054391783,query_sketch_bf16_v1,bf16,/home/xay/KVMergeComm/snapshots/full_matched_budget_fairness_query_sketch/pair6_llama32_abliterated_deepseek3b/tmath/fairness_rekv/rekv_w8_r0.10_0718_1334,nan,nan,,
pair6_llama32_abliterated_deepseek3b,tmath,fairness_rekv,ReKV,8,0.15,300,0.3228903366666668,0.1803623733333335,0.0015471327479420574,query_sketch_bf16_v1,bf16,/home/xay/KVMergeComm/snapshots/full_matched_budget_fairness_query_sketch/pair6_llama32_abliterated_deepseek3b/tmath/fairness_rekv/rekv_w8_r0.15_0718_1354,nan,nan,,
pair6_llama32_abliterated_deepseek3b,tmath,fairness_rekv,ReKV,8,0.2,300,0.3201200533333334,0.228527876666667,0.0014854403741447679,query_sketch_bf16_v1,bf16,/home/xay/KVMergeComm/snapshots/full_matched_budget_fairness_query_sketch/pair6_llama32_abliterated_deepseek3b/tmath/fairness_rekv/rekv_w8_r0.20_0718_1413,nan,nan,,
pair6_llama32_abliterated_deepseek3b,tmath,fairness_rekv,ReKV,8,0.25,300,0.3268197599999998,0.27683306666666685,0.0016362789896577968,query_sketch_bf16_v1,bf16,/home/xay/KVMergeComm/snapshots/full_matched_budget_fairness_query_sketch/pair6_llama32_abliterated_deepseek3b/tmath/fairness_rekv/rekv_w8_r0.25_0718_1431,nan,nan,,
pair6_llama32_abliterated_deepseek3b,tmath,fairness_rekv,ReKV,8,0.3,300,0.32681761000000004,0.32504884000000045,0.0015717974142484535,query_sketch_bf16_v1,bf16,/home/xay/KVMergeComm/snapshots/full_matched_budget_fairness_query_sketch/pair6_llama32_abliterated_deepseek3b/tmath/fairness_rekv/rekv_w8_r0.30_0718_1451,nan,nan,,
pair6_llama32_abliterated_deepseek3b,tmath,fairness_rekv,ReKV,8,0.35,300,0.3273080133333332,0.37309173999999995,0.0015818890888316234,query_sketch_bf16_v1,bf16,/home/xay/KVMergeComm/snapshots/full_matched_budget_fairness_query_sketch/pair6_llama32_abliterated_deepseek3b/tmath/fairness_rekv/rekv_w8_r0.35_0718_1510,nan,nan,,
pair6_llama32_abliterated_deepseek3b,tmath,fairness_rekv,ReKV,8,0.4,300,0.32713399333333304,0.4214177800000008,0.0015440393659095135,query_sketch_bf16_v1,bf16,/home/xay/KVMergeComm/snapshots/full_matched_budget_fairness_query_sketch/pair6_llama32_abliterated_deepseek3b/tmath/fairness_rekv/rekv_w8_r0.40_0718_1528,nan,nan,,
pair6_llama32_abliterated_deepseek3b,tmath,fairness_rekv,ReKV,8,0.5,300,0.3321383466666668,0.5177777933333336,0.0019435467279094285,query_sketch_bf16_v1,bf16,/home/xay/KVMergeComm/snapshots/full_matched_budget_fairness_query_sketch/pair6_llama32_abliterated_deepseek3b/tmath/fairness_rekv/rekv_w8_r0.50_0718_1548,nan,nan,,
pair6_llama32_abliterated_deepseek3b,tmath,fairness_rekv,ReKV,8,0.6,300,0.3379325466666664,0.614296603333333,0.0015441309510429474,query_sketch_bf16_v1,bf16,/home/xay/KVMergeComm/snapshots/full_matched_budget_fairness_query_sketch/pair6_llama32_abliterated_deepseek3b/tmath/fairness_rekv/rekv_w8_r0.60_0718_1607,nan,nan,,
pair6_llama32_abliterated_deepseek3b,tmath,fairness_evict,ValueNorm/Evict,,0.1,300,0.32277027,0.13220997000000004,0.0017719745054391783,query_agnostic_kv_v1,bf16,/home/xay/KVMergeComm/snapshots/full_matched_budget_fairness_query_sketch/pair6_llama32_abliterated_deepseek3b/tmath/fairness_evict/evict_r0.10_0718_1626,nan,nan,,
pair6_llama32_abliterated_deepseek3b,tmath,fairness_evict,ValueNorm/Evict,,0.15,300,0.32067196666666675,0.1803623733333335,0.0015471327479420574,query_agnostic_kv_v1,bf16,/home/xay/KVMergeComm/snapshots/full_matched_budget_fairness_query_sketch/pair6_llama32_abliterated_deepseek3b/tmath/fairness_evict/evict_r0.15_0718_1645,nan,nan,,
pair6_llama32_abliterated_deepseek3b,tmath,fairness_evict,ValueNorm/Evict,,0.2,300,0.32943468333333326,0.228527876666667,0.0014854403741447679,query_agnostic_kv_v1,bf16,/home/xay/KVMergeComm/snapshots/full_matched_budget_fairness_query_sketch/pair6_llama32_abliterated_deepseek3b/tmath/fairness_evict/evict_r0.20_0718_1703,nan,nan,,
pair6_llama32_abliterated_deepseek3b,tmath,fairness_evict,ValueNorm/Evict,,0.25,300,0.3291826833333334,0.27683306666666685,0.0016362789896577968,query_agnostic_kv_v1,bf16,/home/xay/KVMergeComm/snapshots/full_matched_budget_fairness_query_sketch/pair6_llama32_abliterated_deepseek3b/tmath/fairness_evict/evict_r0.25_0718_1722,nan,nan,,
pair6_llama32_abliterated_deepseek3b,tmath,fairness_evict,ValueNorm/Evict,,0.3,300,0.3290313000000002,0.32504884000000045,0.0015717974142484535,query_agnostic_kv_v1,bf16,/home/xay/KVMergeComm/snapshots/full_matched_budget_fairness_query_sketch/pair6_llama32_abliterated_deepseek3b/tmath/fairness_evict/evict_r0.30_0718_1740,nan,nan,,
pair6_llama32_abliterated_deepseek3b,tmath,fairness_evict,ValueNorm/Evict,,0.35,300,0.32679272666666653,0.37309173999999995,0.0015818890888316234,query_agnostic_kv_v1,bf16,/home/xay/KVMergeComm/snapshots/full_matched_budget_fairness_query_sketch/pair6_llama32_abliterated_deepseek3b/tmath/fairness_evict/evict_r0.35_0718_1759,nan,nan,,
pair7_qwen25_uncensored_bespoke,countries,fairness_rekv,ReKV,8,0.1,200,0.03,0.22949586499999974,0.009887443504366279,query_sketch_bf16_v1,bf16,/home/xay/KVMergeComm/snapshots/full_matched_budget_fairness_query_sketch/pair7_qwen25_uncensored_bespoke/countries/fairness_rekv/rekv_w8_r0.10_0716_1057,nan,nan,,
pair7_qwen25_uncensored_bespoke,countries,fairness_rekv,ReKV,8,0.15,200,0.03,0.22959955499999973,0.009244249545815035,query_sketch_bf16_v1,bf16,/home/xay/KVMergeComm/snapshots/full_matched_budget_fairness_query_sketch/pair7_qwen25_uncensored_bespoke/countries/fairness_rekv/rekv_w8_r0.15_0716_1101,nan,nan,,
pair7_qwen25_uncensored_bespoke,countries,fairness_rekv,ReKV,8,0.2,200,0.045,0.23221948499999978,0.0053551658204576595,query_sketch_bf16_v1,bf16,/home/xay/KVMergeComm/snapshots/full_matched_budget_fairness_query_sketch/pair7_qwen25_uncensored_bespoke/countries/fairness_rekv/rekv_w8_r0.20_0716_1102,nan,nan,,
pair7_qwen25_uncensored_bespoke,countries,fairness_rekv,ReKV,8,0.25,200,0.155,0.27529073500000073,0.004818237968425468,query_sketch_bf16_v1,bf16,/home/xay/KVMergeComm/snapshots/full_matched_budget_fairness_query_sketch/pair7_qwen25_uncensored_bespoke/countries/fairness_rekv/rekv_w8_r0.25_0716_1103,nan,nan,,
pair7_qwen25_uncensored_bespoke,countries,fairness_rekv,ReKV,8,0.3,200,0.305,0.3248705900000003,0.004487215782564559,query_sketch_bf16_v1,bf16,/home/xay/KVMergeComm/snapshots/full_matched_budget_fairness_query_sketch/pair7_qwen25_uncensored_bespoke/countries/fairness_rekv/rekv_w8_r0.30_0716_1103,nan,nan,,
pair7_qwen25_uncensored_bespoke,countries,fairness_rekv,ReKV,8,0.35,200,0.35,0.37341961999999973,0.0042777956383184225,query_sketch_bf16_v1,bf16,/home/xay/KVMergeComm/snapshots/full_matched_budget_fairness_query_sketch/pair7_qwen25_uncensored_bespoke/countries/fairness_rekv/rekv_w8_r0.35_0716_1104,nan,nan,,
pair7_qwen25_uncensored_bespoke,countries,fairness_rekv,ReKV,8,0.4,200,0.46,0.42165488500000037,0.004439460551883945,query_sketch_bf16_v1,bf16,/home/xay/KVMergeComm/snapshots/full_matched_budget_fairness_query_sketch/pair7_qwen25_uncensored_bespoke/countries/fairness_rekv/rekv_w8_r0.40_0716_1105,nan,nan,,
pair7_qwen25_uncensored_bespoke,countries,fairness_rekv,ReKV,8,0.5,200,0.5,0.5167529750000006,0.006138199570248255,query_sketch_bf16_v1,bf16,/home/xay/KVMergeComm/snapshots/full_matched_budget_fairness_query_sketch/pair7_qwen25_uncensored_bespoke/countries/fairness_rekv/rekv_w8_r0.50_0716_1106,nan,nan,,
pair7_qwen25_uncensored_bespoke,countries,fairness_rekv,ReKV,8,0.6,200,0.495,0.6140593000000003,0.004439463701822446,query_sketch_bf16_v1,bf16,/home/xay/KVMergeComm/snapshots/full_matched_budget_fairness_query_sketch/pair7_qwen25_uncensored_bespoke/countries/fairness_rekv/rekv_w8_r0.60_0716_1106,nan,nan,,
pair7_qwen25_uncensored_bespoke,countries,fairness_evict,ValueNorm/Evict,,0.1,200,0.03,0.22949586499999974,0.009887443504366279,query_agnostic_kv_v1,bf16,/home/xay/KVMergeComm/snapshots/full_matched_budget_fairness_query_sketch/pair7_qwen25_uncensored_bespoke/countries/fairness_evict/evict_r0.10_0716_1107,nan,nan,,
pair7_qwen25_uncensored_bespoke,countries,fairness_evict,ValueNorm/Evict,,0.15,200,0.03,0.22959955499999973,0.009244249545815035,query_agnostic_kv_v1,bf16,/home/xay/KVMergeComm/snapshots/full_matched_budget_fairness_query_sketch/pair7_qwen25_uncensored_bespoke/countries/fairness_evict/evict_r0.15_0716_1108,nan,nan,,
pair7_qwen25_uncensored_bespoke,countries,fairness_evict,ValueNorm/Evict,,0.2,200,0.03,0.23221948499999978,0.0053551658204576595,query_agnostic_kv_v1,bf16,/home/xay/KVMergeComm/snapshots/full_matched_budget_fairness_query_sketch/pair7_qwen25_uncensored_bespoke/countries/fairness_evict/evict_r0.20_0716_1109,nan,nan,,
pair7_qwen25_uncensored_bespoke,countries,fairness_evict,ValueNorm/Evict,,0.25,200,0.01,0.27529073500000073,0.004818237968425468,query_agnostic_kv_v1,bf16,/home/xay/KVMergeComm/snapshots/full_matched_budget_fairness_query_sketch/pair7_qwen25_uncensored_bespoke/countries/fairness_evict/evict_r0.25_0716_1110,nan,nan,,
pair7_qwen25_uncensored_bespoke,countries,fairness_evict,ValueNorm/Evict,,0.3,200,0.015,0.3248705900000003,0.004487215782564559,query_agnostic_kv_v1,bf16,/home/xay/KVMergeComm/snapshots/full_matched_budget_fairness_query_sketch/pair7_qwen25_uncensored_bespoke/countries/fairness_evict/evict_r0.30_0716_1111,nan,nan,,
pair7_qwen25_uncensored_bespoke,countries,fairness_evict,ValueNorm/Evict,,0.35,200,0.005,0.37341961999999973,0.0042777956383184225,query_agnostic_kv_v1,bf16,/home/xay/KVMergeComm/snapshots/full_matched_budget_fairness_query_sketch/pair7_qwen25_uncensored_bespoke/countries/fairness_evict/evict_r0.35_0716_1112,nan,nan,,
pair7_qwen25_uncensored_bespoke,countries,fairness_evict,ValueNorm/Evict,,0.4,200,0.005,0.42165488500000037,0.004439460551883945,query_agnostic_kv_v1,bf16,/home/xay/KVMergeComm/snapshots/full_matched_budget_fairness_query_sketch/pair7_qwen25_uncensored_bespoke/countries/fairness_evict/evict_r0.40_0716_1112,nan,nan,,
pair7_qwen25_uncensored_bespoke,countries,fairness_evict,ValueNorm/Evict,,0.5,200,0.045,0.5167529750000006,0.006138199570248255,query_agnostic_kv_v1,bf16,/home/xay/KVMergeComm/snapshots/full_matched_budget_fairness_query_sketch/pair7_qwen25_uncensored_bespoke/countries/fairness_evict/evict_r0.50_0716_1113,nan,nan,,
pair7_qwen25_uncensored_bespoke,countries,fairness_evict,ValueNorm/Evict,,0.6,200,0.24,0.6140593000000003,0.004439463701822446,query_agnostic_kv_v1,bf16,/home/xay/KVMergeComm/snapshots/full_matched_budget_fairness_query_sketch/pair7_qwen25_uncensored_bespoke/countries/fairness_evict/evict_r0.60_0716_1114,nan,nan,,
pair7_qwen25_uncensored_bespoke,countries,fairness_random,Random,,0.1,200,0.03,0.22949586499999974,0.009887443504366279,query_agnostic_kv_v1,bf16,/home/xay/KVMergeComm/snapshots/full_matched_budget_fairness_query_sketch/pair7_qwen25_uncensored_bespoke/countries/fairness_random/random_r0.10_0716_1114,nan,nan,,
pair7_qwen25_uncensored_bespoke,countries,fairness_random,Random,,0.15,200,0.03,0.22959955499999973,0.009244249545815035,query_agnostic_kv_v1,bf16,/home/xay/KVMergeComm/snapshots/full_matched_budget_fairness_query_sketch/pair7_qwen25_uncensored_bespoke/countries/fairness_random/random_r0.15_0716_1115,nan,nan,,
pair7_qwen25_uncensored_bespoke,countries,fairness_random,Random,,0.2,200,0.035,0.23221948499999978,0.0053551658204576595,query_agnostic_kv_v1,bf16,/home/xay/KVMergeComm/snapshots/full_matched_budget_fairness_query_sketch/pair7_qwen25_uncensored_bespoke/countries/fairness_random/random_r0.20_0716_1116,nan,nan,,
pair7_qwen25_uncensored_bespoke,countries,fairness_random,Random,,0.25,200,0.055,0.27529073500000073,0.004818237968425468,query_agnostic_kv_v1,bf16,/home/xay/KVMergeComm/snapshots/full_matched_budget_fairness_query_sketch/pair7_qwen25_uncensored_bespoke/countries/fairness_random/random_r0.25_0716_1116,nan,nan,,
pair7_qwen25_uncensored_bespoke,countries,fairness_random,Random,,0.3,200,0.06,0.3248705900000003,0.004487215782564559,query_agnostic_kv_v1,bf16,/home/xay/KVMergeComm/snapshots/full_matched_budget_fairness_query_sketch/pair7_qwen25_uncensored_bespoke/countries/fairness_random/random_r0.30_0716_1117,nan,nan,,
pair7_qwen25_uncensored_bespoke,countries,fairness_random,Random,,0.35,200,0.09,0.37341961999999973,0.0042777956383184225,query_agnostic_kv_v1,bf16,/home/xay/KVMergeComm/snapshots/full_matched_budget_fairness_query_sketch/pair7_qwen25_uncensored_bespoke/countries/fairness_random/random_r0.35_0716_1118,nan,nan,,
pair7_qwen25_uncensored_bespoke,countries,fairness_random,Random,,0.4,200,0.1,0.42165488500000037,0.004439460551883945,query_agnostic_kv_v1,bf16,/home/xay/KVMergeComm/snapshots/full_matched_budget_fairness_query_sketch/pair7_qwen25_uncensored_bespoke/countries/fairness_random/random_r0.40_0716_1120,nan,nan,,
pair7_qwen25_uncensored_bespoke,countries,fairness_random,Random,,0.5,200,0.2,0.5167529750000006,0.006138199570248255,query_agnostic_kv_v1,bf16,/home/xay/KVMergeComm/snapshots/full_matched_budget_fairness_query_sketch/pair7_qwen25_uncensored_bespoke/countries/fairness_random/random_r0.50_0716_1120,nan,nan,,
pair7_qwen25_uncensored_bespoke,countries,fairness_random,Random,,0.6,200,0.235,0.6140593000000003,0.004439463701822446,query_agnostic_kv_v1,bf16,/home/xay/KVMergeComm/snapshots/full_matched_budget_fairness_query_sketch/pair7_qwen25_uncensored_bespoke/countries/fairness_random/random_r0.60_0716_1121,nan,nan,,
pair7_qwen25_uncensored_bespoke,countries,coverage,B-ReKV,8,,200,0.485,0.4008138700000001,0.005065725143476127,query_sketch_bf16_v1,bf16,/home/xay/KVMergeComm/snapshots/full_matched_budget_fairness_query_sketch/pair7_qwen25_uncensored_bespoke/countries/coverage/cov_t0.95_s0.75_w8_0716_1122,0.8852591949999998,0.0,0.95,0.75
